0.5,450
1.5,450
2.5,450
3.5,450
4.5,450
5.5,450
6.5,450
7.5,450
8.5,450
9.5,450
10.5,450
11.5,450
12.5,450
13.5,450
14.5,450
15.5,450
16.5,450
17.5,450
18.5,450
19.5,450
20.5,450
21.5,450
22.5,450
23.5,450
24.5,450
25.5,450
26.5,450
27.5,450
28.5,450
29.5,450
30.5,450
31.5,450
32.5,450
33.5,450
34.5,450
35.5,450
36.5,450
37.5,450
38.5,450
39.5,450
40.5,450
41.5,450
42.5,450
43.5,450
44.5,450
45.5,450
46.5,450
47.5,450
48.5,450
49.5,450
50.5,450
51.5,450
52.5,450
53.5,450
54.5,450
55.5,450
56.5,450
57.5,450
58.5,450
59.5,450
60.5,450
61.5,450
62.5,450
63.5,450
64.5,450
65.5,450
66.5,450
67.5,450
68.5,450
69.5,450
70.5,450
71.5,450
72.5,450
73.5,450
74.5,450
75.5,450
76.5,450
77.5,450
78.5,450
79.5,450
80.5,450
81.5,450
82.5,450
83.5,450
84.5,450
85.5,450
86.5,450
87.5,450
88.5,450
89.5,450
90.5,450
91.5,450
92.5,450
93.5,450
94.5,450
95.5,450
96.5,450
97.5,450
98.5,450
99.5,450
100.5,450
101.5,450
102.5,450
103.5,450
104.5,450
105.5,450
106.5,450
107.5,450
108.5,450
109.5,450
110.5,450
111.5,450
112.5,450
113.5,450
114.5,450
115.5,450
116.5,450
117.5,450
118.5,450
119.5,450
120.5,450
121.5,450
122.5,450
123.5,450
124.5,450
125.5,450
126.5,450
127.5,450
128.5,450
129.5,450
130.5,450
131.5,450
132.5,450
133.5,450
134.5,450
135.5,450
136.5,450
137.5,450
138.5,450
139.5,450
140.5,450
141.5,450
142.5,450
143.5,450
144.5,450
145.5,450
146.5,450
147.5,450
148.5,450
149.5,450
150.5,450
151.5,450
152.5,450
153.5,450
154.5,450
155.5,450
156.5,450
157.5,450
158.5,450
159.5,450
160.5,450
161.5,450
162.5,450
163.5,450
164.5,450
165.5,450
166.5,450
167.5,450
168.5,450
169.5,450
170.5,450
171.5,450
172.5,450
173.5,450
174.5,450
175.5,450
176.5,450
177.5,450
178.5,450
179.5,450
180.5,450
181.5,450
182.5,450
183.5,450
184.5,450
185.5,450
186.5,450
187.5,450
188.5,450
189.5,450
190.5,450
191.5,450
192.5,450
193.5,450
194.5,450
195.5,450
196.5,450
197.5,450
198.5,450
199.5,450
200.5,450
201.5,450
202.5,450
203.5,450
204.5,450
205.5,450
206.5,450
207.5,450
208.5,450
209.5,450
210.5,450
211.5,450
212.5,450
213.5,450
214.5,450
215.5,450
216.5,450
217.5,450
218.5,450
219.5,450
220.5,450
221.5,450
222.5,450
223.5,450
224.5,450
225.5,450
226.5,450
227.5,450
228.5,450
229.5,450
230.5,450
231.5,450
232.5,450
233.5,450
234.5,450
235.5,450
236.5,450
237.5,450
238.5,450
239.5,450
240.5,450
241.5,450
242.5,450
243.5,450
244.5,450
245.5,450
246.5,450
247.5,450
248.5,450
249.5,450
250.5,450
251.5,450
252.5,450
253.5,450
254.5,450
255.5,450
256.5,450
257.5,450
258.5,450
259.5,450
260.5,450
261.5,450
262.5,450
263.5,450
264.5,450
265.5,450
266.5,450
267.5,450
268.5,450
269.5,450
270.5,450
271.5,450
272.5,450
273.5,450
274.5,450
275.5,450
276.5,450
277.5,450
278.5,450
279.5,450
280.5,450
281.5,450
282.5,450
283.5,450
284.5,450
285.5,450
286.5,450
287.5,450
288.5,450
289.5,450
290.5,450
291.5,450
292.5,450
293.5,450
294.5,450
295.5,450
296.5,450
297.5,450
298.5,450
299.5,450
