0.5,1000
1.5,1000
2.5,1000
3.5,1000
4.5,1000
5.5,1000
6.5,1000
7.5,1000
8.5,1000
9.5,1000
10.5,1000
11.5,1000
12.5,1000
13.5,1000
14.5,1000
15.5,1000
16.5,1000
17.5,1000
18.5,1000
19.5,1000
20.5,1000
21.5,1000
22.5,1000
23.5,1000
24.5,1000
25.5,1000
26.5,1000
27.5,1000
28.5,1000
29.5,1000
30.5,1000
31.5,1000
32.5,1000
33.5,1000
34.5,1000
35.5,1000
36.5,1000
37.5,1000
38.5,1000
39.5,1000
40.5,1000
41.5,1000
42.5,1000
43.5,1000
44.5,1000
45.5,1000
46.5,1000
47.5,1000
48.5,1000
49.5,1000
50.5,1000
51.5,1000
52.5,1000
53.5,1000
54.5,1000
55.5,1000
56.5,1000
57.5,1000
58.5,1000
59.5,1000
60.5,1000
61.5,1000
62.5,1000
63.5,1000
64.5,1000
65.5,1000
66.5,1000
67.5,1000
68.5,1000
69.5,1000
70.5,1000
71.5,1000
72.5,1000
73.5,1000
74.5,1000
75.5,1000
76.5,1000
77.5,1000
78.5,1000
79.5,1000
80.5,1000
81.5,1000
82.5,1000
83.5,1000
84.5,1000
85.5,1000
86.5,1000
87.5,1000
88.5,1000
89.5,1000
90.5,1000
91.5,1000
92.5,1000
93.5,1000
94.5,1000
95.5,1000
96.5,1000
97.5,1000
98.5,1000
99.5,1000
100.5,1000
101.5,1000
102.5,1000
103.5,1000
104.5,1000
105.5,1000
106.5,1000
107.5,1000
108.5,1000
109.5,1000
110.5,1000
111.5,1000
112.5,1000
113.5,1000
114.5,1000
115.5,1000
116.5,1000
117.5,1000
118.5,1000
119.5,1000
120.5,1000
121.5,1000
122.5,1000
123.5,1000
124.5,1000
125.5,1000
126.5,1000
127.5,1000
128.5,1000
129.5,1000
130.5,1000
131.5,1000
132.5,1000
133.5,1000
134.5,1000
135.5,1000
136.5,1000
137.5,1000
138.5,1000
139.5,1000
140.5,1000
141.5,1000
142.5,1000
143.5,1000
144.5,1000
145.5,1000
146.5,1000
147.5,1000
148.5,1000
149.5,1000
150.5,1000
151.5,1000
152.5,1000
153.5,1000
154.5,1000
155.5,1000
156.5,1000
157.5,1000
158.5,1000
159.5,1000
160.5,1000
161.5,1000
162.5,1000
163.5,1000
164.5,1000
165.5,1000
166.5,1000
167.5,1000
168.5,1000
169.5,1000
170.5,1000
171.5,1000
172.5,1000
173.5,1000
174.5,1000
175.5,1000
176.5,1000
177.5,1000
178.5,1000
179.5,1000
180.5,1000
181.5,1000
182.5,1000
183.5,1000
184.5,1000
185.5,1000
186.5,1000
187.5,1000
188.5,1000
189.5,1000
190.5,1000
191.5,1000
192.5,1000
193.5,1000
194.5,1000
195.5,1000
196.5,1000
197.5,1000
198.5,1000
199.5,1000
200.5,1000
201.5,1000
202.5,1000
203.5,1000
204.5,1000
205.5,1000
206.5,1000
207.5,1000
208.5,1000
209.5,1000
210.5,1000
211.5,1000
212.5,1000
213.5,1000
214.5,1000
215.5,1000
216.5,1000
217.5,1000
218.5,1000
219.5,1000
220.5,1000
221.5,1000
222.5,1000
223.5,1000
224.5,1000
225.5,1000
226.5,1000
227.5,1000
228.5,1000
229.5,1000
230.5,1000
231.5,1000
232.5,1000
233.5,1000
234.5,1000
235.5,1000
236.5,1000
237.5,1000
238.5,1000
239.5,1000
240.5,1000
241.5,1000
242.5,1000
243.5,1000
244.5,1000
245.5,1000
246.5,1000
247.5,1000
248.5,1000
249.5,1000
250.5,1000
251.5,1000
252.5,1000
253.5,1000
254.5,1000
255.5,1000
256.5,1000
257.5,1000
258.5,1000
259.5,1000
260.5,1000
261.5,1000
262.5,1000
263.5,1000
264.5,1000
265.5,1000
266.5,1000
267.5,1000
268.5,1000
269.5,1000
270.5,1000
271.5,1000
272.5,1000
273.5,1000
274.5,1000
275.5,1000
276.5,1000
277.5,1000
278.5,1000
279.5,1000
280.5,1000
281.5,1000
282.5,1000
283.5,1000
284.5,1000
285.5,1000
286.5,1000
287.5,1000
288.5,1000
289.5,1000
290.5,1000
291.5,1000
292.5,1000
293.5,1000
294.5,1000
295.5,1000
296.5,1000
297.5,1000
298.5,1000
299.5,1000
